"A2479555-7032-74C7-E053-6B04A8C0887D","99995","2020-01-10","WS1 1JJ","F","Y","L","FLAT 24","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/A2479555-7032-74C7-E053-6B04A8C0887D/current"
"C8A3A576-61A0-0425-E053-6C04A8C0947B","99995","2020-12-18","WS1 1JJ","F","Y","L","FLAT 25","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-61A0-0425-E053-6C04A8C0947B/current"
"AC07BBD0-40A9-0445-E053-6C04A8C01E31","124995","2020-03-12","WS1 1JJ","F","Y","L","FLAT 26","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-40A9-0445-E053-6C04A8C01E31/current"
"9FF0D969-EF37-11ED-E053-6C04A8C06383","130573","2019-12-23","WS1 1JJ","F","Y","L","FLAT 27","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D969-EF37-11ED-E053-6C04A8C06383/current"
"9FF0D969-EFB4-11ED-E053-6C04A8C06383","99995","2020-01-15","WS1 1JJ","F","Y","L","FLAT 28","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D969-EFB4-11ED-E053-6C04A8C06383/current"
"BC8936BB-BCBE-0E2C-E053-6C04A8C0DBF4","89950","2020-09-08","WS1 1JJ","F","Y","L","FLAT 29","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/BC8936BB-BCBE-0E2C-E053-6C04A8C0DBF4/current"
"AC07BBD0-40BF-0445-E053-6C04A8C01E31","130573","2020-04-08","WS1 1JJ","F","Y","L","FLAT 3","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-40BF-0445-E053-6C04A8C01E31/current"
"C8A3A576-61B3-0425-E053-6C04A8C0947B","103103","2020-04-29","WS1 1JJ","F","Y","L","FLAT 30","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-61B3-0425-E053-6C04A8C0947B/current"
"AC07BBD0-40C0-0445-E053-6C04A8C01E31","104437","2020-04-09","WS1 1JJ","F","Y","L","FLAT 31","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/AC07BBD0-40C0-0445-E053-6C04A8C01E31/current"
"9FF0D969-EFBB-11ED-E053-6C04A8C06383","99995","2020-01-13","WS1 1JJ","F","Y","L","FLAT 32","TAMEWAY PLAZA, 48","BRIDGE STREET","","WALSALL","WALSALL","WEST MIDLANDS","A","http://landregistry.data.gov.uk/data/ppi/transaction/9FF0D969-EFBB-11ED-E053-6C04A8C06383/current"
